,online_order,book_table,rate,votes,location,rest_type,cuisines,Cost2plates
681,0,0,3.5,11,1,6,67,18
682,0,0,3.4,9,1,6,69,20
683,0,0,3.5,12,1,6,33,25
684,1,0,3.8,120,1,6,69,17
685,1,0,3.0,82,1,6,67,18
686,1,0,3.5,88,1,6,69,20
687,1,0,3.700141861024285,0,1,6,54,22
688,1,0,4.0,17,1,6,60,9
689,0,0,3.700141861024285,0,1,6,66,22
690,1,0,3.0,87,1,6,69,28
691,1,0,3.4,14,1,6,60,18
692,0,0,3.5,31,1,6,43,14
693,0,0,3.5,17,1,6,60,18
694,1,0,4.2,415,1,6,69,25
695,1,0,3.3,128,1,6,45,18
696,0,0,4.1,94,1,6,60,5
697,0,0,3.8,64,1,6,69,17
698,0,0,3.7,65,1,6,69,18
699,1,0,3.4,7,1,6,45,17
700,0,0,3.3,5,1,6,60,20
701,0,0,3.5,52,1,6,60,18
702,1,0,2.7,123,1,6,31,14
703,1,0,3.0,290,1,6,69,23
704,1,0,3.7,59,1,6,57,14
705,0,0,3.7,130,1,6,60,14
706,1,0,2.8,91,1,6,48,22
707,1,0,3.3,12,1,6,9,18
708,1,0,3.5,80,1,6,69,17
709,1,0,3.9,441,1,6,69,22
710,0,0,3.4,10,1,6,43,17
711,0,0,3.5,12,1,6,68,5
712,0,0,3.4,7,1,6,68,5
713,0,0,3.4,8,1,6,69,18
714,0,0,3.700141861024285,0,1,6,43,14
715,0,0,3.2,9,1,6,9,18
716,0,0,3.6,47,1,6,68,9
717,0,0,3.1,29,1,6,43,9
718,0,0,3.700141861024285,0,1,6,9,17
719,0,0,3.700141861024285,0,1,6,57,14
720,0,0,3.700141861024285,0,1,6,60,5
721,0,0,3.700141861024285,0,1,6,68,9
722,0,0,3.700141861024285,0,1,6,69,17
723,0,0,3.700141861024285,0,1,6,60,22
724,1,0,3.8,66,1,6,2,18
725,1,0,3.1,28,1,6,9,14
726,0,0,3.2,4,1,6,31,14
727,0,0,3.3,7,1,6,69,14
728,0,0,3.2,5,1,6,55,17
729,0,0,3.1,6,1,6,69,5
730,0,0,3.3,17,1,6,69,14
731,0,0,3.0,27,1,6,69,14
732,0,0,3.1,9,1,6,9,14
733,0,0,3.3,4,1,6,69,14
734,0,0,3.700141861024285,0,1,6,69,22
735,0,0,3.700141861024285,0,1,6,60,9
736,0,0,3.700141861024285,0,1,6,69,4
737,0,0,3.700141861024285,0,1,6,60,9
738,0,0,3.700141861024285,0,1,6,43,5
739,0,0,3.7,21,1,6,69,9
740,0,0,3.6,22,1,6,0,18
741,0,0,3.0,15,1,6,45,18
742,0,0,3.700141861024285,0,1,6,1,9
743,0,0,3.700141861024285,0,1,6,0,17
744,0,0,3.700141861024285,0,1,6,11,9
745,0,0,3.700141861024285,0,1,6,9,17
746,0,0,3.700141861024285,0,1,6,60,9
747,0,0,3.700141861024285,0,1,6,61,9
748,0,0,3.700141861024285,0,1,8,69,20
749,0,0,3.700141861024285,0,1,6,60,17
750,0,0,3.700141861024285,0,1,6,61,18
751,0,0,3.700141861024285,0,1,6,23,23
752,0,0,3.700141861024285,0,1,6,64,9
753,0,0,3.700141861024285,0,1,6,60,9
754,0,0,3.700141861024285,0,1,6,62,18
755,0,0,3.700141861024285,0,1,6,69,9
756,1,0,3.700141861024285,0,1,6,60,14
757,1,0,3.4,19,1,6,65,14
758,1,0,3.4,8,1,8,69,17
760,1,0,3.6,84,1,6,66,17
761,0,0,4.0,42,1,6,69,18
762,0,0,3.700141861024285,0,1,6,31,5
763,1,0,3.0,213,1,6,69,22
764,1,0,2.9,11,1,6,43,25
765,1,0,3.8,58,1,6,69,18
766,0,0,4.2,725,18,6,61,20
767,1,0,3.9,750,4,2,50,25
768,0,0,3.8,166,4,2,69,28
769,0,0,4.4,4460,4,6,60,9
770,0,0,3.9,153,4,2,60,20
771,1,0,3.8,469,4,2,69,31
772,1,0,4.1,364,4,2,69,26
773,1,0,3.8,286,4,2,43,28
774,1,0,3.8,527,4,2,43,25
775,1,0,3.9,101,4,6,60,9
776,1,0,4.1,558,4,6,60,9
777,0,0,3.8,94,41,2,45,26
778,0,0,3.8,148,4,8,69,26
779,0,0,2.7,377,4,8,69,38
780,0,0,3.9,206,4,6,69,23
781,1,0,3.3,5,4,3,69,32
782,0,0,3.9,100,4,6,66,18
783,1,0,4.2,444,4,6,60,5
784,0,0,3.9,133,4,2,69,29
785,1,0,4.0,219,4,1,69,28
786,0,0,4.2,253,4,6,60,17
787,0,0,3.4,51,4,6,69,20
788,0,0,3.7,61,4,2,69,28
789,1,0,3.8,155,41,2,69,22
790,1,0,3.9,233,18,2,69,32
791,1,0,3.7,264,41,2,69,31
792,0,0,3.9,66,4,2,60,22
793,0,0,4.1,238,4,6,60,28
794,1,0,3.8,58,4,6,21,9
795,1,0,3.9,47,4,6,60,14
796,1,0,3.5,155,4,6,10,22
797,1,0,4.1,176,4,2,69,32
798,1,0,3.7,93,4,6,68,14
799,0,0,3.8,124,4,6,69,18
800,1,0,4.3,275,4,6,60,5
801,0,0,4.2,254,4,6,60,9
802,0,0,4.1,177,4,6,60,5
803,1,0,3.7,23,18,6,69,18
804,1,0,4.0,132,4,6,31,14
805,1,0,3.6,35,18,6,69,18
806,1,0,3.8,74,4,6,66,18
807,1,0,3.9,38,4,6,21,14
808,1,0,3.6,172,41,2,45,30
809,1,0,3.4,4,4,2,52,25
810,1,0,3.700141861024285,0,4,6,58,18
811,1,0,3.9,543,4,6,64,18
812,0,0,4.0,52,4,6,60,18
813,0,0,3.7,217,4,2,69,23
814,0,0,2.9,34,4,2,69,31
815,0,0,3.3,6,4,6,53,18
816,1,0,3.6,15,4,6,60,5
817,0,0,3.9,111,4,2,69,30
818,1,0,3.8,133,4,6,69,14
819,0,0,3.8,39,18,6,65,17
820,0,0,4.0,64,4,6,60,14
821,0,0,3.6,16,41,6,60,18
822,1,0,3.8,25,4,6,69,20
823,0,0,3.6,8,41,2,69,32
824,0,0,3.3,6,4,2,66,23
825,0,0,3.2,14,18,6,60,17
826,0,0,3.6,46,4,6,69,23
827,0,0,3.8,148,4,6,69,9
828,1,0,3.7,21,41,6,60,18
829,0,0,3.700141861024285,0,41,3,56,26
830,0,0,3.8,55,41,8,69,18
831,0,0,3.700141861024285,0,41,2,69,32
832,0,0,3.700141861024285,0,4,2,43,23
833,1,0,3.7,67,41,2,43,30
834,1,0,3.7,31,41,6,65,18
835,0,0,3.3,4,18,6,60,17
836,0,0,3.2,4,4,6,61,5
837,0,0,3.700141861024285,0,4,6,60,5
838,0,0,3.9,26,4,6,69,18
839,1,0,3.7,57,4,6,69,14
840,1,0,3.2,71,4,6,69,28
841,1,0,3.700141861024285,0,4,6,45,18
842,0,0,3.6,22,4,6,34,9
843,0,0,3.700141861024285,0,41,6,62,9
844,0,0,3.2,8,41,6,9,9
845,0,0,3.700141861024285,0,4,6,64,5
846,0,0,3.700141861024285,0,41,6,55,22
847,0,0,3.700141861024285,0,4,6,31,9
848,0,0,3.700141861024285,0,41,6,9,17
849,0,0,3.700141861024285,0,41,6,45,18
850,0,0,3.700141861024285,0,18,6,69,14
851,1,0,3.2,11,4,6,8,9
852,1,0,3.6,17,4,6,69,18
853,0,0,3.700141861024285,0,4,6,9,10
854,0,0,3.700141861024285,0,4,6,66,9
855,0,1,3.8,977,1,8,35,41
856,0,0,4.1,868,1,8,69,39
857,0,0,3.7,43,1,8,45,30
858,0,0,3.3,62,1,8,66,32
859,0,0,3.1,30,1,8,23,36
860,0,0,3.700141861024285,0,1,8,69,25
861,0,0,3.0,98,1,8,45,32
862,0,0,2.7,377,4,8,69,38
863,1,1,4.4,2487,3,8,69,34
864,1,1,4.2,1964,3,2,69,36
865,1,0,4.3,3178,3,2,69,31
866,1,0,3.3,455,3,2,69,26
867,0,0,3.1,19,3,2,69,32
868,0,1,4.7,3845,17,2,69,46
869,0,0,4.3,353,17,2,55,39
870,0,1,4.1,1234,17,2,56,32
871,1,1,4.1,1538,17,2,69,36
872,0,1,3.9,49,17,2,69,34
873,1,1,3.8,756,17,2,43,36
874,1,1,4.0,347,17,2,69,36
875,0,0,3.700141861024285,0,17,1,16,28
876,0,1,4.0,165,17,2,69,36
877,0,0,3.3,177,17,2,47,35
878,0,0,2.7,43,17,2,69,36
879,1,0,3.0,102,0,2,66,28
880,1,0,3.8,54,3,1,69,25
881,0,1,4.0,200,3,1,18,30
882,1,0,3.9,102,3,1,69,23
883,0,0,3.700141861024285,0,3,1,69,28
884,1,0,3.7,171,3,1,16,18
885,1,0,3.7,37,3,1,69,22
886,1,0,3.9,40,3,8,69,22
887,0,0,3.9,125,3,1,69,25
888,1,0,3.9,49,3,1,16,28
889,0,0,3.6,19,3,1,20,34
890,0,0,3.8,69,3,8,17,30
891,0,0,3.9,52,3,1,19,30
892,1,0,3.6,18,3,5,69,34
893,0,0,3.9,78,3,1,16,20
894,0,1,3.6,39,3,8,69,32
895,1,0,2.7,48,3,8,69,29
896,0,0,3.6,13,3,1,16,30
897,0,0,3.700141861024285,0,3,1,69,22
898,0,0,3.3,14,3,8,69,30
899,0,0,3.7,9,3,1,69,22
900,0,0,3.700141861024285,0,3,4,69,18
901,0,0,3.700141861024285,0,3,6,69,25
902,1,0,4.1,46,17,1,69,28
903,0,0,4.0,129,17,1,18,28
904,1,0,3.700141861024285,0,17,1,69,23
905,1,1,3.9,727,17,1,69,32
906,0,0,3.700141861024285,0,17,1,16,28
907,0,0,4.1,521,17,1,69,26
908,1,0,4.1,203,17,8,69,29
909,1,1,4.4,4381,17,8,69,28
910,1,0,3.7,131,17,1,69,22
911,0,0,3.7,34,17,1,69,25
912,1,0,3.7,46,17,1,69,23
913,1,0,3.6,10,17,1,69,25
914,1,0,2.6,18,17,1,69,25
915,0,0,3.4,48,17,1,20,26
916,0,0,3.4,6,17,1,69,28
917,0,0,3.700141861024285,0,17,1,16,25
918,0,0,3.700141861024285,0,17,6,69,18
919,1,0,3.7,127,17,1,69,30
920,1,0,2.7,85,17,1,69,25
921,0,0,3.2,11,0,1,69,25
922,1,0,4.5,1178,0,4,69,25
923,1,0,3.7,335,0,2,69,32
924,1,0,3.8,254,0,2,12,32
925,1,0,3.6,21,3,6,69,22
926,1,0,3.8,20,17,6,69,22
927,1,0,4.1,63,17,7,69,18
928,1,0,4.0,244,0,6,69,22
929,1,0,3.4,9,17,7,69,22
930,1,0,3.6,113,17,7,69,22
931,1,0,3.7,5,17,7,69,22
932,1,0,2.9,255,0,6,43,17
933,1,0,4.5,549,0,5,29,22
934,1,0,4.1,775,0,6,67,18
935,1,0,3.9,38,0,7,60,17
936,1,0,3.6,208,17,7,69,18
937,1,0,4.1,739,17,4,23,25
938,1,0,3.8,310,3,6,43,22
939,1,0,3.3,42,0,6,31,25
940,1,0,4.0,126,0,6,43,9
941,1,0,4.1,427,3,7,69,25
942,1,0,4.0,197,0,6,43,18
943,1,0,4.1,601,0,6,69,30
944,1,0,3.9,488,17,7,69,22
945,1,0,4.0,396,3,6,66,22
946,1,0,3.6,474,0,6,48,23
947,1,0,2.9,172,0,6,45,18
948,1,0,3.1,175,3,6,0,17
949,1,0,4.0,939,0,2,22,28
950,1,0,3.9,173,0,6,69,17
951,1,0,3.9,77,3,6,43,22
952,1,0,3.9,326,0,1,69,14
953,1,0,3.3,212,17,6,69,20
954,1,0,4.1,464,0,6,69,18
955,1,0,3.3,628,3,4,69,23
956,1,0,3.6,518,17,2,66,22
957,1,0,3.9,70,3,5,27,20
958,1,0,3.9,62,17,6,69,18
959,1,0,3.700141861024285,0,0,6,69,14
960,1,0,3.700141861024285,0,0,6,43,18
961,1,0,4.4,819,18,5,37,22
962,1,0,2.6,171,0,2,69,23
963,1,0,3.9,158,3,7,1,22
964,1,0,3.4,14,17,7,43,14
965,1,1,4.2,1964,3,2,69,36
966,1,0,3.7,207,0,6,23,18
967,1,0,4.0,138,3,4,9,29
968,1,0,3.3,455,3,2,69,26
969,1,0,3.9,14,17,7,69,22
970,1,0,3.4,13,3,2,45,28
971,1,0,3.8,181,3,8,44,28
972,1,0,3.6,140,3,6,40,14
973,1,0,3.2,44,0,6,45,18
974,1,0,3.6,43,17,6,69,18
975,1,0,2.7,159,17,6,58,31
976,1,0,3.4,76,3,6,45,23
977,1,0,3.6,16,17,8,69,5
978,1,0,3.5,74,3,6,43,22
979,1,0,3.9,20,0,7,3,14
980,1,0,3.7,9,17,7,25,22
981,1,0,4.1,51,17,7,67,14
982,1,0,3.5,53,3,6,45,20
983,1,0,3.1,28,0,7,69,22
984,1,0,3.2,166,3,6,69,28
985,1,0,3.9,50,3,6,69,22
986,1,0,3.7,128,3,7,12,22
987,1,0,3.700141861024285,0,17,7,69,14
988,1,0,3.6,8,3,7,69,25
989,1,0,2.9,126,0,6,23,18
990,1,0,3.4,24,17,7,69,9
991,1,0,4.0,952,18,6,69,22
992,1,0,3.4,51,41,6,10,22
993,1,0,3.8,472,3,6,69,28
994,1,1,4.0,739,3,2,69,32
995,1,0,4.0,117,3,2,66,25
996,1,0,3.9,255,0,2,69,25
997,1,0,4.0,1974,17,2,69,32
998,1,0,3.7,65,17,6,69,22
1000,1,1,4.2,1428,17,2,69,32
1001,1,0,3.3,39,0,8,43,22
1002,1,0,3.4,43,3,6,69,22
1003,1,0,3.7,13,17,7,4,14
1004,1,0,3.6,34,17,6,24,14
1005,1,0,2.9,345,0,7,69,23
1006,1,0,3.5,8,0,4,45,28
1007,1,0,3.8,23,17,6,69,9
1008,1,0,4.0,332,17,6,66,18
1009,1,1,4.0,199,17,6,69,30
1010,1,0,3.9,20,0,7,30,18
1011,1,0,3.700141861024285,0,17,2,53,28
1012,1,0,3.5,11,17,6,65,14
1013,1,0,3.9,437,17,6,15,22
1014,1,0,3.8,207,3,2,69,30
1015,1,1,4.4,4381,17,8,69,28
1016,1,0,3.8,55,3,6,66,18
1017,1,0,3.2,19,0,6,45,22
1018,1,0,4.0,597,3,6,43,22
1019,1,0,3.5,16,17,7,2,22
1020,1,0,3.6,35,17,6,45,14
1021,1,0,3.5,9,3,6,32,17
1022,1,0,3.0,102,0,2,66,28
1023,1,0,3.9,189,0,6,10,18
1024,1,0,3.7,131,17,1,69,22
1025,1,0,4.2,373,17,2,11,31
1026,1,0,3.9,435,0,2,69,29
1027,1,0,3.3,6,3,6,69,18
1028,1,0,4.1,292,0,2,69,30
1029,1,0,3.6,137,3,6,2,18
1030,1,0,3.2,133,3,2,46,25
1031,1,0,3.9,37,17,7,69,17
1032,1,0,3.7,170,17,6,69,14
1033,1,0,3.7,21,0,6,69,22
1034,1,0,3.6,794,3,2,13,26
1035,1,0,4.6,404,3,2,69,36
1036,1,0,3.9,100,0,2,22,28
1037,1,0,3.9,38,17,8,69,18
1038,1,0,3.2,93,3,6,45,20
1039,1,0,3.3,58,0,6,9,18
1040,1,1,3.9,561,3,2,43,34
1041,1,1,3.9,486,0,1,69,30
1042,1,0,3.6,102,3,6,69,25
1043,1,0,3.5,89,3,6,44,25
1044,1,0,3.5,17,41,2,63,23
1045,1,0,3.9,320,3,2,45,29
1046,1,0,4.1,237,17,5,69,25
1047,1,0,3.8,37,3,6,69,17
1048,1,0,3.7,27,0,6,40,22
1049,1,1,3.9,1227,3,2,69,34
1050,1,0,3.9,32,0,0,4,25
1051,1,0,4.0,95,3,4,69,28
1052,1,1,4.1,1538,17,2,69,36
1053,1,0,3.7,110,3,2,1,32
1054,1,0,3.2,45,3,4,50,22
1055,1,0,4.1,381,0,6,2,17
1056,1,0,3.8,87,3,7,69,5
1057,1,0,3.7,18,3,5,30,18
1058,1,0,3.9,251,3,4,69,25
1059,1,0,3.0,353,17,6,69,22
1060,1,0,4.0,205,17,4,44,23
1061,1,0,3.9,183,0,6,69,17
1062,1,0,3.9,99,3,5,37,22
1063,1,0,3.9,13,0,6,69,5
1064,1,0,4.1,260,17,6,43,18
1065,1,0,3.9,355,0,6,45,22
1066,1,0,4.1,83,0,6,69,22
1067,1,0,2.5,321,17,6,69,22
1068,1,0,3.9,362,0,2,43,28
1069,1,1,4.2,2166,17,8,69,39
1070,1,0,3.7,43,0,2,69,26
1071,1,0,3.8,30,3,6,66,18
1072,1,0,4.0,182,17,8,42,22
1073,1,0,3.4,9,17,4,69,23
1074,1,0,3.8,265,3,4,46,22
1075,1,0,3.1,41,0,6,69,32
1076,1,1,3.8,500,3,2,69,36
1077,1,0,3.1,7,17,7,69,22
1078,1,0,4.0,532,3,2,69,32
1079,1,0,3.4,23,0,4,69,18
1080,1,0,3.6,42,41,3,69,45
1081,1,1,3.5,551,3,2,69,28
1082,1,0,3.9,100,17,6,69,14
1083,1,0,4.2,421,3,2,24,30
1084,1,0,3.1,38,17,6,69,18
1085,1,0,3.7,33,3,0,4,25
1086,1,0,3.7,662,17,2,69,29
1087,1,0,3.1,14,17,7,69,17
1088,1,0,3.8,54,3,6,69,25
1089,1,0,4.1,92,0,6,69,18
1090,1,0,3.4,22,3,7,31,18
1091,1,0,3.1,105,3,7,44,25
1092,1,0,3.5,8,17,6,56,25
1093,1,0,3.7,36,17,4,12,28
1094,1,0,3.7,14,3,5,29,18
1095,1,0,4.0,23,17,8,8,14
1096,1,0,4.2,2350,17,2,43,32
1097,1,0,3.700141861024285,0,3,6,66,17
1098,1,0,3.9,120,3,6,14,18
1099,1,0,3.9,49,3,1,16,28
1100,1,0,3.7,184,0,6,69,22
1101,1,1,3.6,225,3,2,13,30
1102,1,0,3.6,11,0,8,69,14
1103,1,0,3.700141861024285,0,0,6,43,20
1104,1,0,4.0,35,0,8,69,18
1105,1,0,3.0,45,3,4,12,30
1106,1,0,3.2,56,3,6,69,17
1107,1,0,4.0,869,0,4,69,25
1108,1,0,3.2,34,3,6,69,18
1109,1,0,4.0,153,17,6,69,14
1110,1,0,3.7,139,3,6,69,22
1111,1,0,3.1,10,17,6,0,18
1112,1,0,3.700141861024285,0,3,2,69,28
1113,1,0,3.7,181,3,4,12,25
1114,1,0,3.9,669,0,2,43,25
1115,1,0,3.7,168,3,6,69,28
1116,1,0,3.4,17,18,6,9,5
1117,1,0,3.700141861024285,0,0,6,31,17
1118,1,0,3.8,170,3,6,69,17
1119,1,0,4.0,112,17,6,69,14
1120,1,0,3.0,43,3,6,69,25
1121,1,0,3.8,58,0,6,69,18
1122,1,0,3.7,80,17,6,69,22
1123,1,0,3.6,8,17,6,60,18
1124,1,0,4.0,167,18,6,66,22
1125,1,0,3.7,38,3,7,69,22
1126,1,0,3.8,29,3,8,69,22
1127,1,0,3.9,85,17,6,69,18
1128,1,0,2.6,473,0,6,38,28
1129,1,0,3.700141861024285,0,0,4,6,18
1130,1,0,3.4,13,0,8,69,5
1131,1,0,3.7,217,17,2,56,25
1132,1,0,3.8,21,0,6,69,18
1133,1,0,3.6,192,0,4,69,23
1134,1,0,3.700141861024285,0,17,4,69,25
1135,1,1,4.2,611,0,3,69,45
1136,1,0,3.6,44,3,8,69,14
1137,1,0,3.1,68,3,6,10,17
1138,1,0,3.1,16,3,8,69,17
1139,1,0,4.0,166,3,4,58,31
1140,1,0,4.1,46,17,1,69,28
1141,1,0,3.3,57,3,6,69,17
1142,1,0,3.5,11,0,8,69,14
1143,1,1,4.4,2233,3,3,69,39
1144,1,0,4.0,107,0,6,43,18
1145,1,0,4.2,306,0,4,69,28
1146,1,0,3.7,32,3,6,60,18
1147,1,0,3.700141861024285,0,17,5,30,18
1148,1,1,3.8,756,17,2,43,36
1149,1,0,3.5,11,17,6,69,14
1150,1,0,3.7,30,3,2,56,32
1151,1,1,4.4,4309,17,8,69,46
1152,1,0,4.0,212,3,6,43,22
1153,1,0,2.9,153,3,6,69,28
1154,1,0,4.0,827,0,2,69,25
1155,1,0,3.9,36,17,6,69,22
1156,1,0,4.0,256,3,6,15,25
1157,1,0,3.6,8,3,6,69,22
1158,1,0,3.9,40,3,8,69,22
1159,1,0,3.9,73,3,7,69,22
1160,1,0,4.2,169,17,1,69,28
1161,1,0,3.700141861024285,0,0,6,21,18
1162,1,0,4.1,586,17,2,22,30
1163,1,0,3.5,221,0,8,69,22
1164,1,0,2.9,22,17,4,45,22
1165,1,0,3.5,177,0,6,69,25
1166,1,0,3.9,347,17,2,25,28
1167,1,0,3.0,347,3,6,59,32
1168,1,0,3.9,385,17,6,69,28
1169,1,0,3.8,37,17,8,69,9
1170,1,0,3.2,18,17,8,69,18
1171,1,0,4.0,1305,17,2,69,31
1172,1,0,3.0,122,3,2,25,25
1173,1,0,3.5,47,17,6,66,18
1174,1,0,3.5,20,3,6,69,20
1175,1,0,3.4,7,17,7,27,14
1176,1,0,3.700141861024285,0,3,6,69,22
1177,1,0,4.3,539,17,6,69,18
1178,1,0,3.700141861024285,0,41,6,59,18
1179,1,1,3.9,681,3,2,69,32
1180,1,0,3.5,10,0,6,44,17
1181,1,0,3.8,106,17,4,69,20
1182,1,1,4.1,1025,3,2,43,36
1183,1,0,3.700141861024285,0,0,6,69,18
1184,1,0,3.700141861024285,0,17,4,69,14
1185,1,0,3.6,132,3,8,69,17
1186,1,0,3.7,26,3,1,20,34
1187,1,0,4.2,289,3,6,69,22
1188,1,0,3.9,407,17,2,45,25
1189,1,0,3.6,25,41,2,69,28
1190,1,0,3.9,201,3,6,45,17
1191,1,0,3.1,106,3,2,23,23
1192,1,0,3.7,37,3,1,69,22
1193,1,0,4.1,203,17,8,69,29
1194,1,0,3.1,320,17,2,69,28
1195,1,1,3.8,257,3,2,69,32
1196,1,0,3.8,9,0,0,69,23
1197,1,0,3.2,100,3,6,33,17
1198,1,0,3.6,34,3,6,68,5
1199,1,0,3.700141861024285,0,17,6,69,14
1200,1,0,3.2,4,3,8,69,17
1201,1,0,3.8,46,17,6,58,23
1202,1,0,3.700141861024285,0,0,6,43,18
1203,1,0,3.9,102,3,1,69,23
1204,1,1,4.2,237,17,8,69,28
1205,1,0,3.7,108,3,6,69,28
1206,1,0,3.9,34,17,2,69,31
1207,1,0,3.1,10,17,8,61,25
1208,1,0,3.700141861024285,0,0,7,6,20
1209,1,0,3.3,8,17,7,12,28
1210,1,0,3.2,144,3,6,69,20
1211,1,0,3.5,97,17,2,13,28
1212,1,0,3.2,34,17,6,42,9
1213,1,1,4.2,1028,17,3,69,38
1214,1,0,3.8,84,3,4,69,28
1215,1,0,2.8,165,3,6,69,23
1216,1,0,3.3,12,17,6,69,18
1217,1,0,2.9,57,3,6,69,22
1218,1,0,3.9,99,3,6,65,18
1219,1,0,3.700141861024285,0,17,4,51,25
1220,1,0,3.9,141,3,8,69,18
1221,1,0,3.700141861024285,0,17,4,69,22
1222,1,0,4.0,181,17,2,69,26
1223,1,0,3.700141861024285,0,0,8,69,18
1224,1,0,4.0,128,0,5,36,15
1225,1,0,3.8,171,17,6,43,17
1226,1,0,3.5,13,3,2,13,30
1227,1,0,3.6,9,3,6,26,17
1228,1,0,3.3,9,3,4,69,18
1229,1,0,3.5,8,0,5,36,7
1230,1,0,3.9,200,17,6,69,22
1231,1,0,3.6,33,3,2,69,28
1232,1,0,3.0,114,3,2,21,36
1233,1,0,3.5,12,0,6,31,18
1234,1,0,3.6,26,17,2,45,28
1235,1,0,3.6,15,3,2,69,25
1236,1,0,3.6,46,3,2,56,28
1237,1,0,3.7,48,0,6,69,20
1238,1,0,3.700141861024285,0,17,4,69,28
1239,1,0,3.7,98,17,2,69,25
1240,1,0,3.8,146,17,2,21,28
1241,1,0,3.700141861024285,0,3,6,23,17
1242,1,0,3.7,16,3,2,69,30
1243,1,0,3.700141861024285,0,3,6,43,22
1244,1,0,3.700141861024285,0,0,6,69,20
1245,1,0,4.2,248,0,8,6,25
1246,1,0,3.700141861024285,0,17,4,69,28
1247,1,0,3.7,67,0,4,60,9
1248,1,0,3.3,15,3,6,31,20
1249,1,1,4.1,583,17,3,69,39
1250,1,0,3.7,42,17,6,45,25
1251,1,0,3.5,8,17,6,69,17
1252,1,0,3.1,19,3,6,31,18
1253,1,0,3.7,171,3,1,16,18
1254,1,0,3.1,59,0,6,69,22
1255,1,0,3.1,4,17,7,31,18
1256,1,0,3.0,7,17,7,69,18
1257,1,0,3.700141861024285,0,3,5,69,18
1258,1,0,3.7,79,17,6,33,25
1259,1,0,3.700141861024285,0,0,6,22,18
1260,1,0,3.0,17,0,2,45,23
1261,1,0,3.7,46,17,1,69,23
1262,1,0,3.0,6,3,8,69,22
1263,1,0,3.700141861024285,0,17,6,23,18
1264,1,0,2.6,59,0,1,16,34
1265,1,0,3.700141861024285,0,17,8,69,14
1266,1,0,3.5,31,0,6,44,18
1267,1,0,3.700141861024285,0,17,4,43,25
1268,0,0,4.2,1278,3,2,1,32
1269,1,0,3.4,276,0,8,69,17
1270,1,0,3.700141861024285,0,0,6,2,33
1271,1,0,3.700141861024285,0,3,6,69,14
1272,1,0,3.1,64,17,2,69,31
1273,1,0,4.0,69,0,5,29,18
1274,1,0,3.7,288,41,6,45,25
1275,1,0,3.3,4,3,4,69,14
1276,1,0,4.3,676,3,8,69,25
1277,1,0,4.1,140,17,6,60,5
1278,1,0,4.0,65,17,8,8,28
1279,1,0,3.7,41,17,5,30,9
1280,1,0,3.3,4,3,8,69,18
1281,1,1,4.1,448,17,2,69,30
1282,1,0,4.0,203,0,8,17,25
1283,1,0,3.700141861024285,0,17,0,28,22
1284,1,0,3.9,50,0,8,69,14
1285,1,0,3.8,44,17,8,69,17
1286,1,0,3.3,6,0,6,69,20
1287,1,0,3.700141861024285,0,17,1,69,23
1288,1,0,3.7,49,3,6,68,14
1289,1,0,3.5,10,3,5,27,9
1290,1,0,3.6,19,3,8,69,32
1291,1,0,3.2,6,17,6,57,14
1292,1,0,3.7,71,0,7,0,18
1293,1,0,3.7,19,17,6,43,32
1294,1,0,3.1,166,3,6,69,28
1295,1,0,3.6,27,0,5,37,23
1296,1,1,4.1,1320,17,2,47,39
1297,1,0,3.4,4,0,8,8,18
1298,1,0,3.5,14,17,6,60,18
1299,1,0,3.700141861024285,0,3,0,4,22
1301,1,0,3.700141861024285,0,17,4,60,28
1302,1,0,3.3,46,3,6,69,9
1303,1,0,3.700141861024285,0,17,4,26,25
1304,1,0,4.0,116,17,2,24,22
1305,1,0,3.5,40,0,2,55,20
1306,1,0,3.700141861024285,0,17,5,69,4
1307,1,0,3.6,32,17,6,31,14
1308,1,0,4.4,288,3,8,8,22
1309,1,0,2.7,85,17,1,69,25
1310,1,0,3.4,9,18,6,69,14
1311,1,0,3.2,6,3,6,9,20
1312,1,0,3.6,22,17,6,69,20
1313,1,0,3.2,12,0,6,69,17
1314,1,0,3.9,124,0,6,45,22
1315,1,0,3.6,323,3,8,69,32
1316,1,0,3.5,10,3,2,48,22
1317,1,0,3.5,15,3,2,45,28
1318,1,0,3.7,51,3,6,43,18
1319,1,0,4.2,229,17,2,51,36
1320,1,0,3.700141861024285,0,17,4,69,25
1321,1,0,3.6,8,17,6,69,14
1322,1,0,2.8,102,3,6,45,20
1323,1,0,4.0,76,17,6,69,9
1324,1,0,3.700141861024285,0,17,2,69,32
1325,1,0,3.9,38,17,6,58,22
1326,1,0,3.9,42,17,5,31,17
1327,1,0,3.3,5,17,8,42,14
1328,1,0,3.9,239,17,5,30,25
1329,1,0,3.5,8,0,8,6,14
1330,1,0,3.3,12,17,6,67,18
1331,1,0,3.700141861024285,0,3,8,69,9
1332,1,0,3.700141861024285,0,0,4,69,18
1333,1,0,3.1,21,3,8,69,17
1334,1,0,3.6,13,17,8,69,17
1335,1,0,3.700141861024285,0,41,8,69,14
1336,1,0,3.7,37,17,2,69,32
1337,1,0,3.3,7,3,8,69,18
1338,1,0,3.1,17,3,5,69,23
1339,1,0,3.1,25,3,7,34,5
1340,1,0,3.7,55,17,6,69,14
1341,1,0,2.7,48,0,2,45,30
1342,1,0,3.700141861024285,0,41,7,9,22
